project,timestamp,commit_sha,commit_timestamp,commit_message,is_test_failure_related,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events,project_sloc,project_sloc_files,project_sloc_status
policyexplorer,20260629_220437,212cd905b6ad5506c79051467bca198665aa3ac8,1776775789,update based on PR review comments,False,dylin,160,0,0,0,0,0,9.624,100.0,dylin,9.567150831222534,0.0,11.043556928634644,0.4520504474639892,21.062758207321167,2.0,BuiltinAllAnalysis=1;ComparisonBehaviorAnalysis=1,1.0,ComparisonBehaviorAnalysis=1,ComparisonBehaviorAnalysis:/policyexplorer/condition.py:69=1,ComparisonBehaviorAnalysis:/policyexplorer/condition.py:69={'tests/policyexplorer/test_statement.py::test_statement_evaluate[statement0-request_context0-Allow] (call)'},,,,,2617,22,ok
requests_client,20260629_215506,63f47803042ae7aae4e1fdda7bb52ae02f305ac5,1775404189,fixed scheme type; refactored base client init to force host to be recognized as str,False,original,21,0,5,0,0,0,4.483,72.68,original,0.0,0.0,15.833582878112791,0.0,15.833582878112791,,,,,,,,,,,1056,15,ok
requests_client,20260629_215506,63f47803042ae7aae4e1fdda7bb52ae02f305ac5,1775404189,fixed scheme type; refactored base client init to force host to be recognized as str,False,pymop,21,0,5,0,0,0,1.649,72.68,pymop,11.761066436767578,13.999861001968384,66.21387338638306,0.0,91.97480082511902,1.0,Pydocs_MustShutdownBeforeCloseSocket=1,1.0,Pydocs_MustShutdownBeforeCloseSocket=1,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_client.py:126=1,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_client.py:126={'tests/test_client.py::RequestsClientTest::test_logging'},217.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=88<>UnsafeListIterator=10<>UnsafeDictIterator=44<>Pydocs_MustCloseSocket=2<>Pydocs_MustReleaseLock=40<>Requests_MustCloseSession=10<>Pydocs_MustShutdownBeforeCloseSocket=1<>Pydocs_MustShutdownThreadPoolExecutor=6<>Pydocs_UselessThreadPoolExecutor=3,7155.0,BuiltinAllAnalysis=violation=1096<>ComparisonBehaviorAnalysis=eq_end=65<>ComparisonBehaviorAnalysis=ne_end=3<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=68<>NonFinitesAnalysis=non_finite_op=1096<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=29<>WrongTypeAddedAnalysis=check_append=1108<>WrongTypeAddedAnalysis=check_insert=1108<>WrongTypeAddedAnalysis=check_extend=1108<>WrongTypeAddedAnalysis=check_add=1108<>WrongTypeAddedAnalysis=check_add_assign=29<>FileClosedAnalysis=open=45<>FileClosedAnalysis=close=44<>FileClosedAnalysis=end=43<>UnsafeListIterator=createList=10<>UnsafeDictIterator=createDict=47<>UnsafeDictIterator=updateDict=39<>Pydocs_MustCloseSocket=init=1<>Pydocs_MustCloseSocket=close=1<>Pydocs_MustCloseSocket=end=1<>Pydocs_MustReleaseLock=acquire=29<>Pydocs_MustReleaseLock=release=29<>Pydocs_MustReleaseLock=end=20<>Requests_MustCloseSession=init=5<>Requests_MustCloseSession=close=3<>Requests_MustCloseSession=end=5<>Pydocs_MustShutdownBeforeCloseSocket=close=1<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=3<>Pydocs_MustShutdownThreadPoolExecutor=end=3<>Pydocs_UselessThreadPoolExecutor=new_pool=3<>Pydocs_UselessThreadPoolExecutor=submit=3,1056,15,ok
requests_client,20260629_215506,63f47803042ae7aae4e1fdda7bb52ae02f305ac5,1775404189,fixed scheme type; refactored base client init to force host to be recognized as str,False,pymop_libs,21,0,5,0,0,0,5.558,72.68,pymop_libs,11.258087396621704,0.6168835163116455,15.171754598617554,0.0,27.046725511550903,6.0,InvalidComparisonAnalysis=1;Pydocs_MustShutdownBeforeCloseSocket=5,3.0,InvalidComparisonAnalysis=1;Pydocs_MustShutdownBeforeCloseSocket=2,InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574=1;Pydocs_MustShutdownBeforeCloseSocket:/lib/python3.12/site-packages/urllib3/util/connection.py:81=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_client.py:126=1,InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574={'tests/test_client.py::RequestsClientTest::test_async_session_set'};Pydocs_MustShutdownBeforeCloseSocket:/lib/python3.12/site-packages/urllib3/util/connection.py:81={'tests/test_client.py::RequestsClientTest::test_logging'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_client.py:126={'tests/test_client.py::RequestsClientTest::test_logging'},3572.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=2393<>UnsafeDictIterator=972<>ArgParse_Parent=1<>FileClosedAnalysis=88<>faulthandler_disableBeforeClose=1<>Pydocs_MustCloseSocket=10<>Pydocs_MustReleaseLock=40<>Requests_MustCloseSession=10<>Requests_PreparedRequestInit=4<>Pydocs_HTTPConnectionSendSequence=4<>Pydocs_MustShutdownBeforeCloseSocket=5<>Pydocs_MustShutdownThreadPoolExecutor=6<>Pydocs_UselessThreadPoolExecutor=3,640880.0,BuiltinAllAnalysis=violation=99256<>ComparisonBehaviorAnalysis=ne_end=788<>ComparisonBehaviorAnalysis=eq_end=4382<>InPlaceSortAnalysis=list_used=13234<>InPlaceSortAnalysis=list_sorted=32<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=5152<>NonFinitesAnalysis=non_finite_op=99092<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=3104<>StringStripAnalysis=strip=80<>WrongTypeAddedAnalysis=check_append=100177<>WrongTypeAddedAnalysis=check_insert=100177<>WrongTypeAddedAnalysis=check_extend=100177<>WrongTypeAddedAnalysis=check_add=100177<>WrongTypeAddedAnalysis=check_add_assign=3104<>UnsafeListIterator=createList=6903<>UnsafeDictIterator=createDict=1082<>UnsafeDictIterator=updateDict=3608<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=45<>FileClosedAnalysis=close=44<>FileClosedAnalysis=end=43<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>Pydocs_MustCloseSocket=init=5<>Pydocs_MustCloseSocket=close=5<>Pydocs_MustCloseSocket=end=5<>Pydocs_MustReleaseLock=acquire=29<>Pydocs_MustReleaseLock=release=29<>Pydocs_MustReleaseLock=end=20<>Requests_MustCloseSession=init=5<>Requests_MustCloseSession=close=3<>Requests_MustCloseSession=end=5<>Requests_PreparedRequestInit=initialization=4<>Requests_PreparedRequestInit=preparation=4<>Requests_PreparedRequestInit=manual_prepare=32<>Pydocs_HTTPConnectionSendSequence=connect=4<>Pydocs_HTTPConnectionSendSequence=putrequest=4<>Pydocs_HTTPConnectionSendSequence=putheader=20<>Pydocs_HTTPConnectionSendSequence=endheaders=4<>Pydocs_MustShutdownBeforeCloseSocket=close=5<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=3<>Pydocs_MustShutdownThreadPoolExecutor=end=3<>Pydocs_UselessThreadPoolExecutor=new_pool=3<>Pydocs_UselessThreadPoolExecutor=submit=3,1056,15,ok
requests_client,20260629_215506,63f47803042ae7aae4e1fdda7bb52ae02f305ac5,1775404189,fixed scheme type; refactored base client init to force host to be recognized as str,False,dylin,21,0,5,0,0,0,4.944,72.68,dylin,11.960638523101808,0.0,6.513003826141357,0.3051600456237793,18.778802394866943,0.0,,0.0,,,,,,,,1056,15,ok
td-client-python,20260629_220009,646e9922edbbad67bf5b3266e901e1a5e0f2e559,1762279991,Fix failing tests,False,original,289,0,2,0,0,0,1.665,96.14,original,0.0,0.0,2.0677473545074463,0.0,2.0677473545074463,,,,,,,,,,,7384,57,ok
td-client-python,20260629_220009,646e9922edbbad67bf5b3266e901e1a5e0f2e559,1762279991,Fix failing tests,False,pymop,289,0,2,0,0,0,2.84,96.14,pymop,3.2244110107421875,0.7725632190704346,4.971188068389893,0.0,8.968162298202515,2.0,FileClosedAnalysis=2,2.0,FileClosedAnalysis=2,FileClosedAnalysis:/tdclient/api.py:616=1;FileClosedAnalysis:/tdclient/api.py:614=1,FileClosedAnalysis:/tdclient/api.py:616={'tdclient/test/util_test.py::test_create_url_with_slash'};FileClosedAnalysis:/tdclient/api.py:614={'tdclient/test/util_test.py::test_create_url_with_slash'},1283.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=84<>UnsafeDictIterator=726<>UnsafeListIterator=440<>UnsafeArrayIterator=9<>PyDocs_MustOnlyUseDictReader=5<>Pydocs_MustShutdownThreadPoolExecutor=4<>Pydocs_UselessThreadPoolExecutor=2,68160.0,BuiltinAllAnalysis=violation=10508<>ComparisonBehaviorAnalysis=eq_end=560<>ComparisonBehaviorAnalysis=ne_end=92<>InPlaceSortAnalysis=list_sorted=31<>InPlaceSortAnalysis=list_used=190<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=652<>NonFinitesAnalysis=non_finite_op=10508<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=155<>StringStripAnalysis=strip=48<>WrongTypeAddedAnalysis=check_append=10685<>WrongTypeAddedAnalysis=check_insert=10685<>WrongTypeAddedAnalysis=check_extend=10685<>WrongTypeAddedAnalysis=check_add=10685<>WrongTypeAddedAnalysis=check_add_assign=155<>FileClosedAnalysis=open=43<>FileClosedAnalysis=close=40<>FileClosedAnalysis=end=41<>UnsafeDictIterator=createDict=907<>UnsafeDictIterator=updateDict=885<>UnsafeListIterator=createList=505<>UnsafeListIterator=updateList=46<>UnsafeArrayIterator=createArray=9<>PyDocs_MustOnlyUseDictReader=dict_reader_init=5<>PyDocs_MustOnlyUseDictReader=dict_reader_next_start=15<>PyDocs_MustOnlyUseDictReader=dict_reader_next_end=15<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=2<>Pydocs_MustShutdownThreadPoolExecutor=end=2<>Pydocs_UselessThreadPoolExecutor=new_pool=2<>Pydocs_UselessThreadPoolExecutor=submit=2,7384,57,ok
td-client-python,20260629_220009,646e9922edbbad67bf5b3266e901e1a5e0f2e559,1762279991,Fix failing tests,False,pymop_libs,289,0,2,0,0,0,45.081,96.14,pymop_libs,10.322158813476562,0.6065070629119873,52.56064963340759,0.0,63.48931550979614,2.0,FileClosedAnalysis=2,2.0,FileClosedAnalysis=2,FileClosedAnalysis:/tdclient/api.py:616=1;FileClosedAnalysis:/tdclient/api.py:614=1,FileClosedAnalysis:/tdclient/api.py:616={'tdclient/test/util_test.py::test_create_url_with_slash'};FileClosedAnalysis:/tdclient/api.py:614={'tdclient/test/util_test.py::test_create_url_with_slash'},19403.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=12660<>UnsafeDictIterator=6602<>ArgParse_Parent=1<>FileClosedAnalysis=84<>faulthandler_disableBeforeClose=1<>UnsafeArrayIterator=9<>PyDocs_MustOnlyUseDictReader=5<>Pydocs_MustShutdownThreadPoolExecutor=4<>Pydocs_UselessThreadPoolExecutor=2,3759985.0,BuiltinAllAnalysis=violation=566710<>ComparisonBehaviorAnalysis=ne_end=3622<>ComparisonBehaviorAnalysis=eq_end=34120<>InPlaceSortAnalysis=list_used=114617<>InPlaceSortAnalysis=list_sorted=326<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=37730<>NonFinitesAnalysis=non_finite_op=566600<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=22487<>StringStripAnalysis=strip=966<>WrongTypeAddedAnalysis=check_append=575864<>WrongTypeAddedAnalysis=check_insert=575864<>WrongTypeAddedAnalysis=check_extend=575864<>WrongTypeAddedAnalysis=check_add=575864<>WrongTypeAddedAnalysis=check_add_assign=22487<>UnsafeListIterator=createList=57170<>UnsafeListIterator=updateList=46<>UnsafeDictIterator=createDict=8911<>UnsafeDictIterator=updateDict=20533<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=43<>FileClosedAnalysis=close=40<>FileClosedAnalysis=end=41<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>UnsafeArrayIterator=createArray=9<>PyDocs_MustOnlyUseDictReader=dict_reader_init=5<>PyDocs_MustOnlyUseDictReader=dict_reader_next_start=15<>PyDocs_MustOnlyUseDictReader=dict_reader_next_end=15<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=2<>Pydocs_MustShutdownThreadPoolExecutor=end=2<>Pydocs_UselessThreadPoolExecutor=new_pool=2<>Pydocs_UselessThreadPoolExecutor=submit=2,7384,57,ok
td-client-python,20260629_220009,646e9922edbbad67bf5b3266e901e1a5e0f2e559,1762279991,Fix failing tests,False,dylin,289,0,2,0,0,0,7.095,96.14,dylin,15.656577110290527,0.0,8.786145448684692,0.2982611656188965,24.740983724594116,0.0,,0.0,,,,,,,,7384,57,ok
towncrier,20260629_220237,cb696b2237e0840b171eb872ce7f5608295f9b80,1755250775,[pre-commit.ci] auto fixes from pre-commit.com hooks,False,original,139,20,4,0,0,0,5.181,85.09,original,0.0,0.0,5.581946134567261,0.0,5.581946134567261,,,,,,,,,,,5483,34,ok
towncrier,20260629_220237,cb696b2237e0840b171eb872ce7f5608295f9b80,1755250775,[pre-commit.ci] auto fixes from pre-commit.com hooks,False,pymop,139,20,4,0,0,0,149.741,85.09,pymop,2.726672649383545,0.5948529243469238,152.1809630393982,0.0,155.50248861312866,1.0,FileClosedAnalysis=1,1.0,FileClosedAnalysis=1,FileClosedAnalysis:/src/towncrier/test/test_build.py:1657=1,FileClosedAnalysis:/src/towncrier/test/test_build.py:1657={'src/towncrier/test/test_write.py::WritingTests::test_with_title_format_duplicate_version_raise'},4581.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=782<>UnsafeDictIterator=1453<>UnsafeListIterator=1223<>PyDocs_UnsafeIterUseAfterTee=945<>PyDocs_MustSortBeforeGroupBy=165,161022.0,BuiltinAllAnalysis=violation=23861<>ComparisonBehaviorAnalysis=eq_end=1690<>ComparisonBehaviorAnalysis=ne_end=1<>InPlaceSortAnalysis=list_used=1311<>InPlaceSortAnalysis=list_sorted=205<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1691<>NonFinitesAnalysis=non_finite_op=23861<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=1480<>StringStripAnalysis=strip=429<>WrongTypeAddedAnalysis=check_append=24076<>WrongTypeAddedAnalysis=check_insert=24076<>WrongTypeAddedAnalysis=check_extend=24076<>WrongTypeAddedAnalysis=check_add=24076<>WrongTypeAddedAnalysis=check_add_assign=1480<>FileClosedAnalysis=open=392<>FileClosedAnalysis=close=390<>FileClosedAnalysis=end=390<>UnsafeDictIterator=createDict=1732<>UnsafeDictIterator=updateDict=1652<>UnsafeDictIterator=createIter=32<>UnsafeDictIterator=next=32<>UnsafeListIterator=createList=1515<>UnsafeListIterator=updateList=1362<>PyDocs_UnsafeIterUseAfterTee=createIter=945<>PyDocs_MustSortBeforeGroupBy=sort=217<>PyDocs_MustSortBeforeGroupBy=modify=48,5483,34,ok
towncrier,20260629_220237,cb696b2237e0840b171eb872ce7f5608295f9b80,1755250775,[pre-commit.ci] auto fixes from pre-commit.com hooks,False,pymop_libs,139,20,4,0,0,0,889.07,85.09,pymop_libs,9.63652729988098,0.6347401142120361,901.1233870983124,0.0,911.3946545124054,1.0,FileClosedAnalysis=1,1.0,FileClosedAnalysis=1,FileClosedAnalysis:/src/towncrier/test/test_build.py:1657=1,FileClosedAnalysis:/src/towncrier/test/test_build.py:1657={'src/towncrier/test/test_write.py::WritingTests::test_with_title_format_duplicate_version_raise'},35435.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=24379<>UnsafeDictIterator=9125<>ArgParse_Parent=1<>FileClosedAnalysis=782<>faulthandler_disableBeforeClose=1<>PyDocs_UnsafeIterUseAfterTee=945<>PyDocs_MustSortBeforeGroupBy=165<>Pydocs_MustReleaseLock=2,90610803.0,BuiltinAllAnalysis=violation=4231640<>ComparisonBehaviorAnalysis=ne_end=30294<>ComparisonBehaviorAnalysis=eq_end=1629379<>InPlaceSortAnalysis=list_used=258107<>InPlaceSortAnalysis=list_sorted=840<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1659661<>NonFinitesAnalysis=non_finite_op=4231530<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=72269<>StringStripAnalysis=strip=1222<>WrongTypeAddedAnalysis=check_append=19573022<>WrongTypeAddedAnalysis=check_insert=19573022<>WrongTypeAddedAnalysis=check_extend=19573022<>WrongTypeAddedAnalysis=check_add=19573022<>WrongTypeAddedAnalysis=check_add_assign=72269<>UnsafeListIterator=createList=90782<>UnsafeListIterator=updateList=1363<>UnsafeListIterator=createIter=171<>UnsafeDictIterator=createDict=12129<>UnsafeDictIterator=updateDict=24491<>UnsafeDictIterator=createIter=32<>UnsafeDictIterator=next=32<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=392<>FileClosedAnalysis=close=390<>FileClosedAnalysis=end=390<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_UnsafeIterUseAfterTee=createIter=945<>PyDocs_MustSortBeforeGroupBy=sort=217<>PyDocs_MustSortBeforeGroupBy=modify=25<>Pydocs_MustReleaseLock=acquire=58<>Pydocs_MustReleaseLock=release=58<>Pydocs_MustReleaseLock=end=1,5483,34,ok
towncrier,20260629_220237,cb696b2237e0840b171eb872ce7f5608295f9b80,1755250775,[pre-commit.ci] auto fixes from pre-commit.com hooks,False,dylin,139,20,4,0,0,0,11.156,85.09,dylin,8.68482232093811,0.0,12.5715970993042,0.3104732036590576,21.566892623901367,0.0,,0.0,,,,,,,,5483,34,ok
charm-cinder-backup,20260629_220543,bdd525b0d873489f978da63a02c251bf31f27dd6,1761341466,Sync charmhelpers,False,original,8,0,0,0,0,0,0.841,62.18,original,0.0,0.0,1.218606948852539,0.0,1.218606948852539,,,,,,,,,,,12853,85,ok
charm-cinder-backup,20260629_220543,bdd525b0d873489f978da63a02c251bf31f27dd6,1761341466,Sync charmhelpers,False,pymop,8,0,0,0,0,0,1.396,62.18,pymop,2.8364293575286865,0.5991957187652588,3.2618353366851807,0.0,6.697460412979126,8.0,FileClosedAnalysis=8,1.0,FileClosedAnalysis=1,FileClosedAnalysis:/unit_tests/test_utils.py:41=1,FileClosedAnalysis:/unit_tests/test_utils.py:41={'unit_tests/test_cinder_backup_hooks.py::TestCinderBackupHooks::test_ceph_request'},233.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=48<>UnsafeDictIterator=84<>UnsafeListIterator=88,10386.0,BuiltinAllAnalysis=violation=1550<>ComparisonBehaviorAnalysis=eq_end=4<>InPlaceSortAnalysis=list_used=55<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=4<>NonFinitesAnalysis=non_finite_op=1550<>PyDocs_UselessIterTee=end=1<>StringStripAnalysis=strip=490<>WrongTypeAddedAnalysis=check_append=1550<>WrongTypeAddedAnalysis=check_insert=1550<>WrongTypeAddedAnalysis=check_extend=1550<>WrongTypeAddedAnalysis=check_add=1550<>FileClosedAnalysis=open=25<>FileClosedAnalysis=close=16<>FileClosedAnalysis=end=23<>UnsafeDictIterator=createDict=84<>UnsafeDictIterator=updateDict=287<>UnsafeListIterator=createList=96,12853,85,ok
